OrderID,CustomerID,EmployeeID,OrderDate,ShipVia,Freight
12569,EIVGS,1,2010-06-26,3,221.27
12570,VHQKB,3,2010-06-26,1,116.98
12571,AOYNN,3,2010-06-27,3,81.74
12572,WRHKC,9,2010-06-05,3,181.15
12573,BTOQD,5,2010-06-11,2,109.75
12574,ALFKI,5,2010-07-20,1,210.04
12575,AXBVH,2,2010-07-03,2,41.9
12576,INWFA,5,2010-07-21,2,176.82
12577,AKZQT,9,2010-07-16,3,64.87
12578,BISXZ,7,2010-07-13,3,72.4
12579,TLYEZ,3,2010-07-20,1,223.68
12580,PALWN,5,2010-07-01,2,22.34
12581,FJAKE,6,2010-07-21,1,98.02
12582,EOAED,2,2010-07-01,2,225.84
12583,TWGGZ,6,2010-07-17,2,154.82
12584,BHJHW,8,2010-07-18,1,95.37
12585,QFKIJ,2,2010-07-02,3,104.13
12586,UPOLP,2,2010-07-03,3,62.06
12587,ALFKI,8,2010-08-09,3,112.91
12588,CVUQF,7,2010-08-15,1,164.72
12589,MYVXC,8,2010-08-26,1,207.2
12590,EUSVY,9,2010-08-05,2,159.36
12591,MZTXS,9,2010-08-17,2,145.47
12592,ETXRP,2,2010-08-09,2,69.04
12593,PCOZG,5,2010-08-07,1,114.33
12594,TSFAP,7,2010-08-08,1,87.03
12595,HAQTM,8,2010-08-20,3,128.33
12596,ABYOA,7,2010-09-25,1,9.23
12597,JVTVC,6,2010-09-22,1,97.46
12598,WMXST,3,2010-09-20,1,76.12
12599,DJSTV,7,2010-09-02,2,170.28
12600,OELNJ,7,2010-09-20,3,73.43
12601,NDYSD,4,2010-09-14,3,100.06
12602,AROUT,5,2010-09-17,3,50.21
12603,OMRHM,6,2010-09-09,2,210.16
12604,WMXST,5,2010-09-12,1,154.74
12605,IEOWD,8,2010-09-10,1,202.24
12606,SGPZQ,9,2010-09-26,2,206.76
12607,LSKJL,1,2010-09-14,1,11.57
12608,MAPTB,2,2010-09-22,3,98.84
12609,CFBZD,7,2010-09-28,2,157.42
12610,DGSNV,8,2010-09-19,3,162.36
12611,YCHNL,8,2010-09-09,2,240.33
12612,ALFKI,4,2010-10-07,2,228.37
12613,CKKWE,7,2010-10-07,3,199.7
12614,GBWAC,5,2010-10-08,1,19.2
12615,TCJVQ,5,2010-10-06,2,109.14
12616,HAQTM,1,2010-10-08,1,76.03
12617,ETXRP,7,2010-10-12,3,141.43
12618,THSQN,3,2010-10-28,1,103.57
12619,VBTNL,6,2010-10-25,2,68.13
12620,MHXGD,6,2010-10-20,3,195.43
12621,HOAFN,2,2010-10-08,2,184.28
12622,TRYSX,2,2010-10-09,1,32.17
12623,XPVSE,3,2010-10-22,3,31.2
12624,OYUGL,9,2010-10-12,1,55.68
12625,QNFGQ,5,2010-10-10,1,33.56
12626,RDKVH,5,2010-10-06,1,206.71
12627,ALFKI,8,2010-11-21,3,59.4
12628,RTSEZ,9,2010-11-11,2,138.41
12629,GBWAC,3,2010-11-09,2,68.09
12630,LBSEZ,5,2010-11-05,1,176.34
12631,OELNJ,6,2010-11-21,3,245.77
12632,ZUDTB,3,2010-11-17,2,129.06
12633,UDJOJ,7,2010-11-09,1,115.22
12634,CCCHN,4,2010-11-08,3,209.49
12635,BTOQD,9,2010-11-16,3,126.28
12636,SHRPR,5,2010-11-21,2,87.21
12637,WZZOG,9,2010-11-27,3,231.34
12638,FJKGQ,4,2010-11-25,2,211.43
12639,MNXAG,2,2010-12-01,2,134.12
12640,ONAMJ,5,2010-12-08,1,232.87
12641,CJNGS,3,2010-12-08,2,23.54
12642,YDANU,4,2010-12-06,3,50.26
12643,RTSEZ,6,2010-12-26,1,45.71
12644,IJIGR,6,2010-12-14,1,197.22
12645,AKZQT,8,2010-12-18,2,157.54
12646,NXNXC,7,2010-12-01,2,145.51
12647,WPBNO,8,2010-12-07,3,127.14
12648,YVQCH,6,2010-12-10,3,107.13
12649,RPHVQ,4,2010-12-10,1,97.98
12650,ALFKI,7,2011-01-18,3,35.86
12651,DJSTV,2,2011-01-21,1,33.03
12652,WRGAC,3,2011-01-26,3,181.84
12653,ZYHVE,6,2011-01-07,3,96.04
12654,PWGYK,6,2011-01-09,3,98.34
12655,QYLBO,9,2011-01-05,1,90.92
12656,TRYSX,5,2011-01-27,1,164.68
12657,FJKGQ,4,2011-01-08,3,166.49
12658,ZMZNK,2,2011-01-11,3,243.19
12659,PUQHW,7,2011-01-09,2,128.7
12660,BZYMS,8,2011-01-11,2,160.26
12661,IPGHZ,1,2011-01-18,3,72.38
12662,YUXHC,1,2011-01-20,3,205.36
12663,ALFKI,8,2011-02-05,1,103.3
12664,AOGJM,3,2011-02-20,2,227.55
12665,SDLSY,8,2011-02-18,1,16.21
12666,JMUPQ,2,2011-02-20,2,155.48
12667,FDBVN,3,2011-02-01,3,129.42
12668,IEOWD,2,2011-02-20,1,59.19
12669,WRHKC,1,2011-02-05,3,215.71
12670,LEAWE,8,2011-02-06,3,143.69
12671,WHCAA,1,2011-02-10,1,84.73
12672,RPHVQ,9,2011-02-06,2,40.6
12673,YNTPM,2,2011-02-11,2,83.77
12674,PSZOY,6,2011-02-14,3,220.62
12675,SVGTT,8,2011-02-28,2,111.22
12676,UCGRS,4,2011-03-25,2,113.53
12677,GYDMQ,3,2011-03-02,3,212.3
12678,XTUBQ,1,2011-03-10,2,154.25
12679,JJYFM,5,2011-03-22,2,191.4
12680,QKNWA,7,2011-03-09,2,60.75
12681,WNOOO,5,2011-03-17,1,208.16
12682,YCNLF,3,2011-03-21,2,120.35
12683,HLHVL,4,2011-03-18,2,174.19
12684,VYHBU,8,2011-03-18,2,161.22
12685,KVIFE,4,2011-03-18,2,41.34
12686,EMNVE,1,2011-03-07,2,187.1
12687,GIJPO,6,2011-03-27,3,68.94
12688,ALFKI,4,2011-04-07,1,8.95
12689,JJYFM,2,2011-04-25,2,54.99
12690,PCUEV,6,2011-04-15,2,24.18
12691,YWUSA,7,2011-04-21,2,60.18
12692,CVUQF,6,2011-04-24,2,67.59
12693,SHRWN,8,2011-04-28,1,25.73
12694,SDYVG,4,2011-04-08,3,16.1
12695,SYQVE,6,2011-04-09,1,161.09
12696,ALFKI,2,2011-05-23,2,110.21
12697,LPVQG,7,2011-05-08,2,180.65
12698,LHTHA,2,2011-05-28,2,181.5
12699,AROUT,9,2011-05-28,2,192.15
12700,MAGHO,5,2011-05-06,2,101.28
12701,ABYOA,2,2011-05-26,2,146.71
12702,INWFA,1,2011-05-08,3,180.98
12703,CCCHN,4,2011-05-06,1,55.66
12704,POBYN,2,2011-05-15,1,232.08
12705,ODQBE,5,2011-05-02,2,136.61
12706,LEAWE,3,2011-05-21,2,69.01
12707,RZMXB,8,2011-06-01,2,138.16
12708,RTSEZ,6,2011-06-28,1,174.04
12709,IMRZC,2,2011-06-03,3,26.27
12710,UDJOJ,7,2011-06-15,2,213.61
12711,LVTKF,3,2011-06-15,2,34.72
12712,RDKVH,1,2011-06-13,1,59.53
12713,OUKVF,4,2011-06-14,1,103.68
12714,ETXRP,8,2011-06-03,3,46.36
12715,HLHVL,8,2011-06-22,3,235.1
12716,NOELM,4,2011-06-20,3,143.03
12717,FFFYR,3,2011-06-26,1,134.66
12718,GYDMQ,5,2011-06-13,3,218.66
12719,HDHPW,3,2011-06-11,1,26.85
12720,FGLEI,5,2011-06-14,3,28.45
12721,CKKWE,2,2011-06-04,1,60.5
12722,ALFKI,9,2011-07-08,3,198.29
12723,LEAWE,5,2011-07-21,2,119.44
12724,HJIUV,6,2011-07-07,3,72.13
12725,QGHTL,8,2011-07-14,1,226.54
12726,JVTVC,3,2011-07-14,1,36.26
12727,JVTVC,2,2011-07-12,1,126.33
12728,OMVCV,3,2011-07-08,3,73.47
12729,OHJOB,9,2011-07-05,2,243.86
12730,GVNBB,1,2011-07-09,3,134.82
12731,LBSEZ,9,2011-07-23,2,193.7
12732,ZOXOL,2,2011-07-23,2,26.66
12733,PWGYK,8,2011-07-26,2,191.48
12734,WZZOG,5,2011-07-13,1,165.92
12735,JLWBL,9,2011-07-17,3,206.4
12736,ALFKI,3,2011-08-21,2,46.23
12737,ABYOA,3,2011-08-21,3,85.3
12738,RPWJE,8,2011-08-27,1,14.87
12739,SRKFV,2,2011-08-01,3,112.83
12740,JMONJ,6,2011-08-17,3,9.66
12741,HBKZL,1,2011-08-05,3,141.21
12742,OMVCV,5,2011-08-28,1,244.83
12743,TRYSX,4,2011-08-15,3,171.98
12744,AYOND,3,2011-08-20,1,109.8
12745,PFEIS,3,2011-08-17,3,46.09
12746,TFXGR,5,2011-08-22,3,162.33
12747,YCNLF,5,2011-08-27,3,197.6
12748,PLRKR,7,2011-09-07,1,169.81
12749,JMUPQ,2,2011-09-28,2,48.52
12750,GHSFC,9,2011-09-20,3,140.79
12751,BZYMS,6,2011-09-13,3,224.27
12752,ZMZNK,5,2011-09-21,1,241.88
12753,FWOFX,2,2011-09-19,3,39.53
12754,NOELM,8,2011-09-05,2,43.77
12755,SMLJL,3,2011-09-25,1,73.99
12756,OBZUY,3,2011-09-10,3,102.67
12757,WOMZN,3,2011-09-13,2,230.36
12758,MIRTJ,3,2011-09-13,1,214.26
12759,QNFGQ,4,2011-09-25,1,35.68
12760,ALFKI,6,2011-10-04,2,175.93
12761,LNKFG,6,2011-10-01,2,74.26
12762,MXDEI,5,2011-10-06,3,197.28
12763,BDOUG,9,2011-10-17,1,200.67
12764,AXVGB,5,2011-10-10,1,115.5
12765,PBQGH,6,2011-10-12,3,151.06
12766,BTOQD,1,2011-10-14,1,177.84
12767,PALWN,4,2011-10-01,3,200.85
12768,BOGAS,7,2011-10-13,3,171.82
12769,FLETF,2,2011-10-28,1,235.98
12770,PSNQQ,2,2011-10-27,1,10.81
12771,BDOUG,7,2011-10-06,3,77.61
12772,LBSEZ,6,2011-10-03,1,193.28
12773,ALFKI,2,2011-11-05,1,128.02
12774,DWIDV,1,2011-11-16,1,223.16
12775,ALZAL,3,2011-11-28,1,161.36
12776,NHZWD,4,2011-11-07,2,91.58
12777,BOGAS,2,2011-11-14,3,114.65
12778,NOELM,3,2011-11-06,3,147.47
12779,OBZUY,8,2011-11-18,1,126.34
12780,GEEGS,3,2011-11-18,3,200.39
12781,ALZAL,1,2011-11-17,3,168.76
12782,BAQLL,4,2011-12-08,2,238.08
12783,PYDDY,6,2011-12-16,1,176.11
12784,YCNLF,9,2011-12-15,3,194.59
12785,EIMER,4,2011-12-06,3,63.24
12786,UXJOM,6,2011-12-07,1,216.82
12787,CVUQF,9,2011-12-13,1,124.44
12788,COJQZ,5,2011-12-21,1,56.44
12789,MAGHO,7,2011-12-10,3,54.28
12790,EIMER,7,2011-12-16,1,215.01
12791,DKAUS,9,2011-12-25,2,83.94
12792,ONAMJ,7,2011-12-06,2,168.23
12793,WNHGY,9,2011-12-14,2,223.85
12794,LNKFG,1,2011-12-20,1,178.57
12795,ONAMJ,1,2011-12-18,3,218.67
12796,LBSEZ,8,2011-12-17,2,67.78
12797,ALFKI,2,2012-01-09,1,45.88
12798,KRVOE,6,2012-01-20,3,41.08
12799,SPPRI,3,2012-01-17,1,134.65
12800,BNFBU,7,2012-01-21,1,58.6
12801,ETXRP,5,2012-01-17,2,37.53
12802,KBWLG,5,2012-01-16,3,131.78
12803,HDHPW,8,2012-01-01,1,137.79
12804,SHRPR,7,2012-01-26,3,175.91
12805,OBSSH,8,2012-01-09,1,221.18
12806,GEEGS,2,2012-01-16,3,22.07
12807,ALFKI,7,2012-02-17,2,170.62
12808,UGXKI,8,2012-02-26,1,145.58
12809,BHJHW,1,2012-02-09,2,108.83
12810,KHKRV,2,2012-02-06,2,94.69
12811,MAPTB,1,2012-02-01,3,112.52
12812,JCWVH,5,2012-02-17,1,120.34
12813,AOGJM,1,2012-02-02,3,65.75
12814,UFRZR,4,2012-02-26,1,143.38
12815,UUHQZ,7,2012-02-12,1,158.2
12816,PUHRO,4,2012-02-24,2,207.53
12817,HGUIL,9,2012-02-18,2,25.43
12818,EIMER,6,2012-02-24,1,65.44
12819,ULXRA,6,2012-02-18,2,209.54
12820,QGHTL,3,2012-02-21,1,16.47
12821,OELNJ,4,2012-02-07,3,83.0
12822,UGXKI,3,2012-03-08,2,60.28
12823,QYLBO,1,2012-03-24,3,148.82
12824,CLYBE,2,2012-03-22,3,101.03
12825,AYOND,5,2012-03-27,2,208.17
12826,CFXGH,4,2012-03-10,2,173.78
12827,NGCTP,9,2012-03-19,1,222.81
12828,ABYOA,2,2012-03-23,2,58.39
12829,TWJVR,5,2012-03-22,2,133.68
12830,KEHQT,6,2012-03-11,2,148.81
12831,ALFKI,8,2012-04-08,2,216.86
12832,UWGXB,3,2012-04-04,1,225.64
12833,MFVTR,1,2012-04-17,1,198.42
12834,JJYFM,4,2012-04-21,2,135.59
12835,YLWKF,9,2012-04-12,2,230.96
12836,NSHTA,3,2012-04-12,1,191.26
12837,VYHBU,6,2012-04-18,1,26.59
12838,YCNLF,2,2012-04-20,3,158.92
12839,MXKGV,8,2012-04-25,1,148.54
12840,SHRWN,7,2012-04-28,1,103.11
12841,QRPMD,1,2012-04-20,2,193.57
12842,YYIHO,7,2012-04-27,2,118.3
12843,PNUAE,6,2012-04-15,3,53.36
12844,ALFKI,6,2012-05-20,3,219.02
12845,YADXV,2,2012-05-26,2,183.45
12846,GBWAC,9,2012-05-07,2,225.88
12847,FFFYR,3,2012-05-21,2,65.73
12848,RTSEZ,6,2012-05-20,2,138.07
12849,EMNVE,5,2012-05-05,3,210.45
12850,ZPMLW,1,2012-05-07,3,131.77
12851,RBMPA,7,2012-05-08,3,144.18
12852,QPTVF,5,2012-05-27,3,153.75
12853,ONAMJ,2,2012-05-28,3,210.75
12854,SMLJL,9,2012-05-08,3,83.37
12855,MFVTR,1,2012-05-24,1,83.43
12856,VYHBU,3,2012-05-18,1,23.64
12857,VYHBU,1,2012-06-26,3,149.15
12858,FFFYR,8,2012-06-20,1,228.96
12859,IEOWD,4,2012-06-01,2,132.99
12860,VBYNW,9,2012-06-06,3,19.25
12861,SPPNZ,6,2012-06-06,2,61.5
12862,RTSEZ,2,2012-06-14,3,142.4
12863,OGFED,4,2012-06-20,2,83.89
12864,IJIGR,2,2012-06-19,1,192.8
12865,PLRKR,7,2012-06-11,3,9.88
12866,JMUPQ,1,2012-06-06,3,144.3
12867,HLHVL,4,2012-06-08,2,116.01
12868,YNUTD,5,2012-06-01,3,144.88
12869,ALFKI,4,2012-07-04,2,172.83
12870,JMONJ,4,2012-07-12,2,167.85
12871,OUKVF,4,2012-07-18,3,235.21
12872,SEYYD,9,2012-07-03,1,80.12
12873,NSHTA,5,2012-07-12,1,212.73
12874,MYVXC,2,2012-07-26,3,223.34
12875,SHRPR,7,2012-07-18,1,161.72
12876,YNTPM,2,2012-07-27,2,83.92
12877,NHZWD,5,2012-07-18,3,43.8
12878,TOWCZ,5,2012-07-20,3,127.19
12879,YCHNL,8,2012-07-16,3,81.77
12880,ALFKI,2,2012-08-14,3,72.98
12881,GYDMQ,6,2012-08-09,3,173.87
12882,AOYNN,6,2012-08-07,1,236.18
12883,HAWET,1,2012-08-26,2,134.89
12884,LPCSB,6,2012-08-01,1,33.26
12885,ORXPP,7,2012-08-18,2,249.5
12886,DJSTV,6,2012-08-01,3,65.15
12887,XTUBQ,7,2012-08-04,1,58.68
12888,QKNWA,5,2012-09-19,3,169.95
12889,SGTEY,5,2012-09-19,1,236.88
12890,OHJOB,2,2012-09-17,2,152.74
12891,BZYMS,3,2012-09-09,3,9.78
12892,TFXGR,5,2012-09-11,2,187.57
12893,UPOLP,2,2012-09-15,3,176.41
12894,XTUBQ,5,2012-09-27,1,174.22
12895,OMVCV,5,2012-09-25,2,60.38
12896,ZVYJH,3,2012-09-18,1,24.71
12897,QEFYE,9,2012-09-01,3,125.5
12898,KFOGD,9,2012-09-09,1,185.18
12899,WNHGY,1,2012-09-15,2,112.9
12900,RZMXB,6,2012-09-22,2,157.87
12901,HLHVL,1,2012-09-24,2,50.09
12902,ALFKI,4,2012-10-25,2,187.64
12903,FJAKE,2,2012-10-23,2,105.75
12904,QDSIQ,3,2012-10-26,3,246.26
12905,GUCUQ,2,2012-10-20,1,183.53
12906,GEEGS,1,2012-10-21,3,39.48
12907,CTSWH,5,2012-10-09,2,98.33
12908,SPPNZ,8,2012-10-04,1,30.38
12909,ZLZHX,7,2012-10-16,1,119.99
12910,TOWCZ,2,2012-10-22,1,172.27
12911,UWGXB,6,2012-10-02,2,113.04
12912,HTUFX,4,2012-10-25,1,117.71
12913,KHKRV,3,2012-10-27,2,38.07
12914,XLAVG,2,2012-10-15,3,237.91
12915,KEHQT,4,2012-10-03,2,103.19
12916,FWHII,2,2012-10-18,2,247.37
12917,ORXPP,6,2012-10-10,2,242.46
12918,ALFKI,5,2012-11-01,1,161.57
12919,CVUQF,5,2012-11-22,1,51.67
12920,WBBZO,5,2012-11-22,1,62.82
12921,ZUDTB,1,2012-11-08,2,55.74
12922,AYOND,6,2012-11-18,3,183.64
12923,UGXKI,2,2012-11-24,1,51.01
12924,QFKIJ,5,2012-11-21,1,32.49
12925,MFVTR,6,2012-11-05,3,233.77
12926,VRCXB,2,2012-11-22,3,6.27
12927,OMRHM,1,2012-11-09,1,28.12
12928,XJEHG,8,2012-11-13,2,90.88
12929,ORDDL,8,2012-11-01,2,32.79
12930,TLYEZ,3,2012-11-10,2,170.47
12931,YADXV,2,2012-11-14,1,170.99
12932,INWFA,9,2012-11-22,2,196.03
12933,FJKGQ,9,2012-11-28,1,155.33
12934,KFOGD,5,2012-12-20,3,227.26
12935,TYMYS,3,2012-12-19,2,59.64
12936,DXZWS,7,2012-12-01,3,214.87
12937,MXKGV,1,2012-12-27,2,91.19
12938,UIHOS,4,2012-12-04,3,99.34
12939,LDCGP,7,2012-12-11,2,73.55
12940,XKTZQ,5,2012-12-18,2,189.18
12941,YOOSA,6,2012-12-01,3,198.2
12942,TSFAP,4,2012-12-17,2,217.45
12943,FLETF,9,2012-12-12,1,118.87
12944,PYDDY,5,2012-12-08,1,110.16
12945,PWGYK,3,2012-12-28,1,130.95
12946,COJQZ,8,2012-12-28,2,201.9
12947,ALFKI,3,2013-01-15,3,154.04
12948,YCHNL,8,2013-01-17,3,67.34
12949,HLHVL,1,2013-01-11,2,124.01
12950,FWHII,9,2013-01-16,1,42.29
12951,ALFKI,6,2013-01-05,2,133.96
12952,VPFLW,2,2013-01-04,2,117.33
12953,QPTVF,8,2013-01-02,1,82.1
12954,NXNXC,7,2013-01-19,2,158.37
12955,FGLEI,3,2013-01-02,2,28.15
12956,HGUIL,4,2013-01-11,3,60.63
12957,CCCHN,5,2013-01-04,1,149.23
12958,HDHPW,9,2013-01-19,3,16.18
12959,ALFKI,4,2013-02-25,1,76.74
12960,KIWFL,4,2013-02-24,1,146.05
12961,VLLAI,3,2013-02-05,1,210.03
12962,RDKVH,4,2013-02-04,3,99.88
12963,FJAKE,2,2013-02-24,1,205.95
12964,MYWSA,9,2013-02-15,1,204.01
12965,WMXST,5,2013-02-10,1,154.92
12966,TINQA,3,2013-02-21,3,194.14
12967,UAXMI,5,2013-02-03,1,31.93
12968,AXBVH,6,2013-02-24,2,168.9
12969,QRPMD,4,2013-02-19,2,127.03
12970,JLWBL,2,2013-02-11,2,20.57
12971,NOELM,9,2013-03-04,3,75.01
12972,PUHRO,1,2013-03-14,2,101.99
12973,SHRWN,7,2013-03-15,1,45.59
12974,LBUUY,8,2013-03-04,2,166.48
12975,PZDII,8,2013-03-13,2,80.85
12976,GIJPO,7,2013-03-06,3,147.02
12977,JEYCD,4,2013-03-13,2,241.66
12978,TOWCZ,7,2013-03-24,2,248.07
12979,DWIDV,6,2013-03-06,2,137.02
12980,PZDII,4,2013-03-06,1,191.11
12981,HIVZZ,8,2013-03-10,1,147.02
12982,ZPMLW,9,2013-03-17,1,130.15
12983,ORXPP,8,2013-03-23,1,19.41
12984,ALFKI,3,2013-04-14,3,103.33
12985,GQSFS,4,2013-04-09,2,81.06
12986,QEFYE,5,2013-04-09,1,10.58
12987,VBTNL,5,2013-04-10,3,20.35
12988,ALZAL,9,2013-04-03,1,224.67
12989,EIOCD,8,2013-04-22,1,83.48
12990,WVGUX,8,2013-04-11,2,197.83
12991,NSHTA,9,2013-04-18,3,12.87
12992,JMONJ,6,2013-04-07,2,207.73
12993,LSKJL,7,2013-04-12,1,208.3
12994,NXNXC,7,2013-04-09,3,60.19
12995,TWJVR,9,2013-04-04,3,74.65
12996,VEYUQ,3,2013-04-24,3,49.19
12997,KZCRH,8,2013-04-13,1,152.4
12998,ALFKI,8,2013-05-07,3,15.55
12999,MFVTR,2,2013-05-12,2,77.13
13000,ALZAL,8,2013-05-13,2,108.15
13001,AROUT,9,2013-05-17,2,219.22
13002,GVNBB,6,2013-05-20,2,197.93
13003,LNKFG,1,2013-05-23,3,107.34
13004,ODGMU,2,2013-05-15,1,5.65
13005,KFBFE,7,2013-05-14,2,83.83
13006,YYIHO,7,2013-05-28,3,5.8
13007,CSFEG,9,2013-05-27,3,197.25
13008,LBGIQ,2,2013-05-05,3,141.01
13009,VFRVX,2,2013-06-14,2,32.88
13010,RPWJE,5,2013-06-02,1,100.06
13011,IPGHZ,4,2013-06-15,2,166.65
13012,GEEGS,4,2013-06-12,1,78.07
13013,EUSVY,4,2013-06-10,1,107.37
13014,YCHNL,6,2013-06-27,3,56.97
13015,HLHVL,3,2013-06-24,2,123.81
13016,LHTHA,3,2013-06-11,1,12.27
13017,GUCUQ,5,2013-06-28,3,92.93
13018,KIODW,7,2013-06-06,2,45.74
13019,LPREO,8,2013-06-10,2,151.04
13020,BNFBU,5,2013-06-06,1,26.0
13021,PCKSN,7,2013-06-13,1,108.15
13022,UIHOS,4,2013-06-12,3,220.7
13023,ALFKI,2,2013-07-07,1,71.72
13024,NOELM,6,2013-07-07,3,42.47
13025,CCCHN,2,2013-07-21,2,132.17
13026,SPPRI,6,2013-07-10,3,226.57
13027,XVNBZ,4,2013-07-20,2,99.17
13028,OBSSH,7,2013-07-18,2,208.9
13029,ORXPP,6,2013-07-18,1,195.54
13030,OUKVF,5,2013-07-18,2,192.37
13031,XGXIC,1,2013-07-27,3,206.46
13032,JVTVC,8,2013-07-18,2,8.8
13033,OOUXQ,6,2013-07-20,1,27.77
13034,DGSNV,7,2013-07-09,1,91.92
13035,ALFKI,8,2013-08-20,1,166.63
13036,SFBTI,5,2013-08-01,1,40.38
13037,VLLAI,1,2013-08-01,1,79.28
13038,TRYSX,8,2013-08-04,3,12.01
13039,FLETF,3,2013-08-19,3,224.99
13040,UDJOJ,3,2013-08-07,3,228.7
13041,MWKXS,7,2013-08-07,2,237.52
13042,KIWFL,6,2013-08-02,3,192.28
13043,GBDKX,2,2013-08-09,2,159.08
13044,VLLAI,2,2013-08-03,1,211.99
13045,ZVYJH,7,2013-08-17,2,124.22
13046,GNWWW,7,2013-08-27,1,54.81
13047,WSEBX,5,2013-08-03,3,24.33
13048,AMPEQ,9,2013-08-03,1,215.03
13049,AEQYP,4,2013-08-25,1,93.59
13050,JXNIV,8,2013-08-12,1,137.63
13051,JYAMY,9,2013-09-28,3,30.24
13052,ALFKI,6,2013-09-16,2,170.05
13053,LVTKF,9,2013-09-10,2,135.53
13054,ODGMU,3,2013-09-25,2,150.2
13055,OUKVF,1,2013-09-20,2,222.09
13056,NWRRN,7,2013-09-24,2,233.28
13057,QEFYE,4,2013-09-19,1,68.49
13058,UDJOJ,6,2013-09-23,3,67.97
13059,HBKZL,8,2013-09-09,2,237.08
13060,ODGMU,5,2013-09-03,2,239.14
13061,BNTXV,7,2013-09-22,1,30.44
13062,BNYBJ,3,2013-09-07,2,214.98
13063,ALFKI,4,2013-10-03,1,60.71
13064,NRRJG,6,2013-10-09,1,244.94
13065,GQSFS,8,2013-10-22,3,73.48
13066,DGSNV,5,2013-10-03,3,195.58
13067,MZTXS,2,2013-10-21,2,239.1
13068,CSUPO,1,2013-10-01,3,14.29
13069,RPWJE,8,2013-10-04,2,197.68
13070,ZVYJH,3,2013-10-25,1,21.0
13071,CBNDM,9,2013-10-02,3,189.94
13072,ALFKI,1,2013-11-19,1,249.03
13073,WVJQB,9,2013-11-09,1,196.53
13074,HIAKV,9,2013-11-03,1,49.4
13075,AXVGB,5,2013-11-20,1,224.22
13076,AOGJM,7,2013-11-07,1,77.73
13077,TOWCZ,8,2013-11-20,2,16.18
13078,XOJOS,2,2013-11-24,3,236.85
13079,MFAQT,1,2013-11-10,3,95.92
13080,MJXVN,8,2013-11-23,1,28.02
13081,FWHII,7,2013-11-03,3,212.22
13082,GHUHP,2,2013-11-17,2,141.0
13083,EUSVY,8,2013-11-24,2,62.07
13084,JYAMY,7,2013-11-08,3,220.13
13085,CJNGS,1,2013-11-04,1,76.63
13086,KSFNV,6,2013-12-08,1,57.05
13087,SGTEY,4,2013-12-14,1,186.76
13088,VPFLW,6,2013-12-11,3,85.17
13089,AHYQD,9,2013-12-18,1,196.48
13090,MZTXS,8,2013-12-20,3,149.8
13091,YADXV,3,2013-12-06,2,84.39
13092,BPPOJ,8,2013-12-17,3,78.19
13093,HAQTM,3,2013-12-12,3,107.23
13094,YYIHO,4,2013-12-17,3,174.67
13095,RPHVQ,9,2013-12-26,3,28.67
13096,KFOGD,3,2013-12-01,2,237.36
13097,UXJOM,3,2013-12-23,1,66.88
13098,DSILU,4,2013-12-09,1,33.67
13099,MIBJV,3,2013-12-17,3,234.16
13100,ALFKI,6,2014-01-07,1,66.57
13101,THSQN,9,2014-01-26,3,213.56
13102,LBUUY,1,2014-01-11,2,96.72
13103,PNUAE,6,2014-01-08,2,7.53
13104,CSFEG,5,2014-01-05,2,199.08
13105,MXKGV,6,2014-01-07,3,202.41
13106,OUKVF,1,2014-01-04,2,188.29
13107,PALWN,9,2014-01-16,2,149.2
13108,UUHQZ,2,2014-01-06,3,157.85
13109,JEYCD,4,2014-01-13,2,178.25
13110,AXVGB,3,2014-01-06,3,27.48
13111,OBZUY,3,2014-01-08,3,155.95
13112,QEFYE,3,2014-01-18,2,29.05
13113,VHQKB,6,2014-01-19,2,11.61
13114,ALFKI,5,2014-02-06,2,47.45
13115,EUSVY,6,2014-02-19,2,88.5
13116,QEFYE,9,2014-02-22,2,170.93
13117,TWGGZ,1,2014-02-28,1,105.62
13118,HAQTM,6,2014-02-21,3,210.36
13119,EPYTU,7,2014-02-19,3,234.36
13120,VPFLW,9,2014-02-11,1,101.27
13121,FJXAS,7,2014-02-07,3,112.36
13122,RPWJE,9,2014-02-15,3,166.13
13123,JVTVC,9,2014-02-27,2,22.05
13124,QGQSJ,9,2014-02-21,1,59.81
13125,QGQSJ,5,2014-02-24,2,102.36
13126,TGMKB,7,2014-02-16,1,196.82
13127,AMPEQ,2,2014-02-08,3,125.34
13128,UXJOM,9,2014-03-13,2,37.23
13129,WPBNO,3,2014-03-18,3,228.51
13130,DTBGX,6,2014-03-02,1,74.24
13131,SVGTT,8,2014-03-07,2,188.45
13132,DFGYY,6,2014-03-24,1,101.01
13133,AYOND,9,2014-03-16,2,216.24
13134,LBSEZ,2,2014-03-02,1,122.92
13135,CCCHN,4,2014-03-23,2,73.12
13136,CLYBE,9,2014-03-27,2,75.17
13137,OHCSW,9,2014-03-23,3,182.74
13138,CLYBE,8,2014-03-13,3,158.12
13139,QJRQX,9,2014-03-03,1,116.42
13140,NWRRN,9,2014-03-09,3,155.09
13141,MNXAG,9,2014-03-14,2,10.17
13142,MWKXS,9,2014-03-25,1,228.78
13143,JCWVH,2,2014-03-27,1,38.08
13144,ALFKI,9,2014-04-27,3,32.58
13145,HXYLK,5,2014-04-25,2,163.83
13146,KRVOE,1,2014-04-10,1,55.29
13147,KIWFL,6,2014-04-05,1,92.4
13148,QDSIQ,3,2014-04-24,2,8.5
